zip,type,decommissioned,primary_city,state,county,timezone,country,latitude,longitude,irs_estimated_population
87527,PO BOX,0,Dixon,NM,Rio Arriba County,America/Denver,US,36.19,-105.88,666
87528,STANDARD,0,Dulce,NM,Rio Arriba County,America/Denver,US,36.93,-106.99,2910
87529,STANDARD,0,El Prado,NM,Taos County,America/Denver,US,36.47,-105.62,3340
87530,STANDARD,0,El Rito,NM,Rio Arriba County,America/Denver,US,36.34,-106.18,730
87531,STANDARD,0,Embudo,NM,Rio Arriba County,America/Denver,US,36.2,-105.96,180
87532,STANDARD,0,Espanola,NM,Santa Fe County,America/Denver,US,36,-106.06,12380
87533,PO BOX,0,Espanola,NM,Rio Arriba County,America/Denver,US,36.02,-106.07,3187
87535,STANDARD,0,Glorieta,NM,Santa Fe County,America/Denver,US,35.58,-105.76,1200
87537,STANDARD,0,Hernandez,NM,Rio Arriba County,America/Denver,US,36.06,-106.11,840
87538,PO BOX,0,Ilfeld,NM,San Miguel County,America/Denver,US,35.49,-105.57,96
87539,STANDARD,0,La Madera,NM,Rio Arriba County,America/Denver,US,36.38,-106.04,190
87540,STANDARD,0,Lamy,NM,Santa Fe County,America/Denver,US,35.48,-105.87,800
87543,PO BOX,0,Llano,NM,Taos County,America/Denver,US,36.14,-105.68,144
87544,STANDARD,0,Los Alamos,NM,Los Alamos County,America/Denver,US,35.89,-106.28,12960
87545,UNIQUE,0,Los Alamos,NM,Los Alamos County,America/Denver,US,35.89,-106.28,0
87547,STANDARD,0,White Rock,NM,,America/Denver,US,35.82,-106.2,0
87548,PO BOX,0,Medanales,NM,Rio Arriba County,America/Denver,US,36.17,-106.18,412
87549,STANDARD,0,Ojo Caliente,NM,Rio Arriba County,America/Denver,US,36.3,-106.04,650
87551,STANDARD,0,Los Ojos,NM,Rio Arriba County,America/Denver,US,36.69,-106.67,290
87552,STANDARD,0,Pecos,NM,San Miguel County,America/Denver,US,35.57,-105.67,2400
87553,STANDARD,0,Penasco,NM,Taos County,America/Denver,US,36.17,-105.69,960
87554,PO BOX,0,Petaca,NM,Rio Arriba County,America/Denver,US,36.5,-106.01,22
87556,STANDARD,0,Questa,NM,Taos County,America/Denver,US,36.71,-105.59,1680
87557,STANDARD,0,Ranchos De Taos,NM,Taos County,America/Denver,US,36.36,-105.6,5590
87558,PO BOX,0,Red River,NM,Taos County,America/Denver,US,36.7,-105.4,624
87560,STANDARD,0,Ribera,NM,San Miguel County,America/Denver,US,35.37,-105.44,930
87562,PO BOX,0,Rowe,NM,San Miguel County,America/Denver,US,35.49,-105.67,468
87564,PO BOX,0,San Cristobal,NM,Taos County,America/Denver,US,36.59,-105.63,224
87565,STANDARD,0,San Jose,NM,San Miguel County,America/Denver,US,35.41,-105.49,370
87566,STANDARD,0,Ohkay Owingeh,NM,Rio Arriba County,America/Denver,US,36.05,-106.07,2330
87567,STANDARD,0,Santa Cruz,NM,Santa Fe County,America/Denver,US,35.99,-106.02,4150
87569,PO BOX,0,Serafina,NM,San Miguel County,America/Denver,US,35.35,-105.3,238
87571,STANDARD,0,Taos,NM,Taos County,America/Denver,US,36.38,-105.57,8720
87573,STANDARD,0,Tererro,NM,San Miguel County,America/Denver,US,35.74,-105.67,19
87574,PO BOX,0,Tesuque,NM,Santa Fe County,America/Denver,US,35.82,-105.9,1136
87575,STANDARD,0,Tierra Amarilla,NM,Rio Arriba County,America/Denver,US,36.7,-106.54,560
87576,STANDARD,0,Trampas,NM,Taos County,America/Denver,US,36.15,-105.62,41
87577,PO BOX,0,Tres Piedras,NM,Taos County,America/Denver,US,36.64,-105.96,150
87578,PO BOX,0,Truchas,NM,Rio Arriba County,America/Denver,US,36.04,-105.81,303
87579,STANDARD,0,Vadito,NM,Taos County,America/Denver,US,36.19,-105.67,450
87580,STANDARD,0,Valdez,NM,Taos County,America/Denver,US,36.57,-105.57,127
87581,STANDARD,0,Vallecitos,NM,Rio Arriba County,America/Denver,US,36.49,-106.12,106
87582,PO BOX,0,Velarde,NM,Rio Arriba County,America/Denver,US,36.16,-106.02,945
87583,PO BOX,0,Villanueva,NM,San Miguel County,America/Denver,US,35.26,-105.36,178
87592,PO BOX,0,Santa Fe,NM,Santa Fe County,America/Denver,US,35.67,-105.95,1315
87594,PO BOX,0,Santa Fe,NM,Santa Fe County,America/Denver,US,35.67,-105.95,844
87654,UNIQUE,0,Spaceport City,NM,,America/Denver,US,32.99,-106.97,0
87701,STANDARD,0,Las Vegas,NM,San Miguel County,America/Denver,US,35.59,-105.22,13850
87710,PO BOX,0,Angel Fire,NM,Colfax County,America/Denver,US,36.39,-105.27,1474
87711,STANDARD,0,Anton Chico,NM,Guadalupe County,America/Denver,US,35.2,-105.14,540
87712,PO BOX,0,Buena Vista,NM,Mora County,America/Denver,US,35.91,-105.24,200
87713,STANDARD,0,Chacon,NM,Mora County,America/Denver,US,36.14,-105.36,144
87714,STANDARD,0,Cimarron,NM,Colfax County,America/Denver,US,36.5,-104.91,770
87715,STANDARD,0,Cleveland,NM,Mora County,America/Denver,US,35.99,-105.37,420
87718,STANDARD,0,Eagle Nest,NM,Colfax County,America/Denver,US,36.55,-105.26,390
87722,STANDARD,0,Guadalupita,NM,Mora County,America/Denver,US,36.13,-105.23,270
87723,STANDARD,0,Holman,NM,Mora County,America/Denver,US,36.03,-105.38,280
87724,STANDARD,0,La Loma,NM,Guadalupe County,America/Denver,US,35.17,-105.08,75
87728,STANDARD,0,Maxwell,NM,Colfax County,America/Denver,US,36.54,-104.54,300
87729,STANDARD,0,Miami,NM,Colfax County,America/Denver,US,36.35,-104.79,91
87730,STANDARD,0,Mills,NM,Harding County,America/Denver,US,36.15,-104.21,29
87731,STANDARD,0,Montezuma,NM,San Miguel County,America/Denver,US,35.76,-105.41,220
87732,STANDARD,0,Mora,NM,Mora County,America/Denver,US,35.97,-105.32,1250
87733,STANDARD,0,Mosquero,NM,Harding County,America/Denver,US,35.77,-103.95,150
87734,STANDARD,0,Ocate,NM,Mora County,America/Denver,US,36.17,-105.04,215
87735,STANDARD,0,Ojo Feliz,NM,Mora County,America/Denver,US,36.05,-105.11,37
87736,PO BOX,0,Rainsville,NM,Mora County,America/Denver,US,35.97,-105.2,173
87740,STANDARD,0,Raton,NM,Colfax County,America/Denver,US,36.88,-104.44,5430
87742,STANDARD,0,Rociada,NM,San Miguel County,America/Denver,US,35.83,-105.42,410
87743,STANDARD,0,Roy,NM,Harding County,America/Denver,US,35.94,-104.19,260
87745,STANDARD,0,Sapello,NM,San Miguel County,America/Denver,US,35.77,-105.25,490
87746,STANDARD,0,Solano,NM,San Miguel County,America/Denver,US,35.84,-104.06,62
87747,STANDARD,0,Springer,NM,Colfax County,America/Denver,US,36.36,-104.59,930
87749,PO BOX,0,Ute Park,NM,Colfax County,America/Denver,US,36.55,-105.11,67
87750,STANDARD,0,Valmora,NM,Mora County,America/Denver,US,35.83,-104.93,0
87752,STANDARD,0,Wagon Mound,NM,Mora County,America/Denver,US,36,-104.71,300
87753,PO BOX,0,Watrous,NM,Mora County,America/Denver,US,35.79,-104.98,195
87801,STANDARD,0,Socorro,NM,Socorro County,America/Denver,US,34.05,-106.9,7080
87820,STANDARD,0,Aragon,NM,Catron County,America/Denver,US,33.88,-108.53,110
87821,STANDARD,0,Datil,NM,Catron County,America/Denver,US,34.14,-107.84,390
87823,STANDARD,0,Lemitar,NM,Socorro County,America/Denver,US,34.16,-106.91,600
87824,PO BOX,0,Luna,NM,Catron County,America/Denver,US,33.81,-108.95,168
87825,STANDARD,0,Magdalena,NM,Socorro County,America/Denver,US,34.11,-107.23,2390
87827,STANDARD,0,Pie Town,NM,Catron County,America/Denver,US,34.33,-108.28,260
87828,STANDARD,0,Polvadera,NM,Socorro County,America/Denver,US,34.21,-106.92,264
87829,STANDARD,0,Quemado,NM,Catron County,America/Denver,US,34.31,-108.79,650
87830,STANDARD,0,Reserve,NM,Catron County,America/Denver,US,33.7,-108.76,610
87831,STANDARD,0,San Acacia,NM,Socorro County,America/Denver,US,34.26,-106.93,134
87832,STANDARD,0,San Antonio,NM,Socorro County,America/Denver,US,33.91,-106.86,570
87901,STANDARD,0,Truth Or Consequences,NM,Sierra County,America/Denver,US,33.13,-107.24,4280
87930,STANDARD,0,Arrey,NM,Sierra County,America/Denver,US,32.84,-107.31,670
87931,STANDARD,0,Caballo,NM,Sierra County,America/Denver,US,32.97,-107.3,430
87933,STANDARD,0,Derry,NM,Sierra County,America/Denver,US,32.79,-107.28,230
87935,PO BOX,0,Elephant Butte,NM,Sierra County,America/Denver,US,33.25,-107.23,1352
87936,STANDARD,0,Garfield,NM,Dona Ana County,America/Denver,US,32.75,-107.26,300
87937,STANDARD,0,Hatch,NM,Dona Ana County,America/Denver,US,32.66,-107.15,3080
87939,STANDARD,0,Monticello,NM,Sierra County,America/Denver,US,33.39,-107.45,83
87940,STANDARD,0,Rincon,NM,Dona Ana County,America/Denver,US,32.67,-107.06,390
87941,STANDARD,0,Salem,NM,Dona Ana County,America/Denver,US,32.7,-107.21,1360
87942,STANDARD,0,Williamsburg,NM,Sierra County,America/Denver,US,33.06,-107.35,800
87943,STANDARD,0,Winston,NM,Sierra County,America/Denver,US,33.38,-107.74,167
88001,STANDARD,0,Las Cruces,NM,Dona Ana County,America/Denver,US,32.29,-106.75,24860
88002,STANDARD,0,White Sands Missile Range,NM,Dona Ana County,America/Denver,US,32.46,-106.49,910
88003,PO BOX,0,Las Cruces,NM,Dona Ana County,America/Denver,US,32.28,-106.75,462
88004,PO BOX,0,Las Cruces,NM,Dona Ana County,America/Denver,US,32.22,-106.99,3256
88005,STANDARD,0,Las Cruces,NM,Dona Ana County,America/Denver,US,32.26,-106.82,20460
88006,PO BOX,0,Las Cruces,NM,Dona Ana County,America/Denver,US,32.33,-106.75,1118
88007,STANDARD,0,Las Cruces,NM,Dona Ana County,America/Denver,US,32.44,-106.92,18650
88008,STANDARD,0,Santa Teresa,NM,Dona Ana County,America/Denver,US,31.84,-106.68,8070
88009,PO BOX,0,Playas,NM,Hidalgo County,America/Denver,US,32,-108.57,48
88011,STANDARD,0,Las Cruces,NM,Dona Ana County,America/Denver,US,32.33,-106.75,26110
88012,STANDARD,0,Las Cruces,NM,Dona Ana County,America/Denver,US,32.58,-106.77,26040
88013,PO BOX,0,Las Cruces,NM,Dona Ana County,America/Denver,US,32.31,-106.79,230
88020,STANDARD,0,Animas,NM,Hidalgo County,America/Denver,US,31.94,-108.83,650
88021,STANDARD,0,Anthony,NM,Dona Ana County,America/Denver,US,31.95,-107.02,14790
88022,STANDARD,0,Arenas Valley,NM,Grant County,America/Denver,US,32.81,-108.18,520
88023,STANDARD,0,Bayard,NM,Grant County,America/Denver,US,32.73,-108.14,1960
88024,PO BOX,0,Berino,NM,Dona Ana County,America/Denver,US,32.07,-106.64,790
88025,STANDARD,0,Buckhorn,NM,Grant County,America/Denver,US,33.03,-108.7,164
88026,PO BOX,0,Santa Clara,NM,Grant County,America/Denver,US,32.75,-108.16,1584
88027,PO BOX,0,Chamberino,NM,Dona Ana County,America/Denver,US,32.04,-106.79,1241
88028,PO BOX,0,Cliff,NM,Grant County,America/Denver,US,32.96,-108.61,422
88029,PO BOX,0,Columbus,NM,Luna County,America/Denver,US,31.82,-107.64,2365
88030,STANDARD,0,Deming,NM,Luna County,America/Denver,US,32.26,-107.75,17160
88031,PO BOX,0,Deming,NM,Luna County,America/Denver,US,32.26,-107.75,2710
88032,PO BOX,0,Dona Ana,NM,Dona Ana County,America/Denver,US,32.39,-106.81,2149
88033,PO BOX,0,Fairacres,NM,Dona Ana County,America/Denver,US,32.31,-107.06,1443
88034,STANDARD,0,Faywood,NM,Grant County,America/Denver,US,32.56,-108.02,80
88036,PO BOX,0,Fort Bayard,NM,Grant County,America/Denver,US,32.79,-108.14,95
88038,PO BOX,0,Gila,NM,Grant County,America/Denver,US,32.96,-108.57,396
88039,STANDARD,0,Glenwood,NM,Catron County,America/Denver,US,33.31,-108.88,290
88040,PO BOX,0,Hachita,NM,Grant County,America/Denver,US,31.91,-108.32,83
88041,STANDARD,0,Hanover,NM,Grant County,America/Denver,US,32.79,-107.91,460
88042,STANDARD,0,Hillsboro,NM,Sierra County,America/Denver,US,32.81,-107.58,190
88043,STANDARD,0,Hurley,NM,Grant County,America/Denver,US,32.69,-108.13,1070
88044,STANDARD,0,La Mesa,NM,Dona Ana County,America/Denver,US,32.12,-106.7,2890
88045,STANDARD,0,Lordsburg,NM,Hidalgo County,America/Denver,US,32.34,-108.7,2620
88046,PO BOX,0,Mesilla,NM,Dona Ana County,America/Denver,US,32.27,-106.8,2144
88047,STANDARD,0,Mesilla Park,NM,Dona Ana County,America/Denver,US,32.21,-106.71,3880
88048,STANDARD,0,Mesquite,NM,Dona Ana County,America/Denver,US,32.16,-106.69,3650
88049,STANDARD,0,Mimbres,NM,Grant County,America/Denver,US,33.04,-107.92,700
88051,PO BOX,0,Mule Creek,NM,Grant County,America/Denver,US,33.12,-108.95,59
88052,PO BOX,0,Organ,NM,Dona Ana County,America/Denver,US,32.43,-106.6,703
88053,PO BOX,0,Pinos Altos,NM,Grant County,America/Denver,US,32.9,-108.21,235
88054,PO BOX,0,Radium Springs,NM,Dona Ana County,America/Denver,US,32.5,-106.92,595
88055,PO BOX,0,Redrock,NM,Grant County,America/Denver,US,32.68,-108.73,27
88056,PO BOX,0,Rodeo,NM,Hidalgo County,America/Denver,US,31.83,-109.03,239
88058,PO BOX,0,San Miguel,NM,Dona Ana County,America/Denver,US,32.15,-106.73,773
88061,STANDARD,0,Silver City,NM,Grant County,America/Denver,US,32.78,-108.26,10900
88062,PO BOX,0,Silver City,NM,Grant County,America/Denver,US,32.78,-108.26,4051
88063,STANDARD,0,Sunland Park,NM,Dona Ana County,America/Denver,US,31.79,-106.57,11130
88065,PO BOX,0,Tyrone,NM,Grant County,America/Denver,US,32.68,-108.33,1180
88072,STANDARD,0,Vado,NM,Dona Ana County,America/Denver,US,32.14,-106.62,990
88081,STANDARD,0,Chaparral,NM,Otero County,America/Denver,US,32.04,-106.44,13430
88101,STANDARD,0,Clovis,NM,Curry County,America/Denver,US,34.41,-103.2,37740
88102,PO BOX,0,Clovis,NM,Curry County,America/Denver,US,34.41,-103.2,1627
88103,PO BOX,0,Cannon AFB,NM,Curry County,America/Denver,US,34.38,-103.31,144
88112,STANDARD,0,Broadview,NM,Curry County,America/Denver,US,34.81,-103.21,125
88113,STANDARD,0,Causey,NM,Roosevelt County,America/Denver,US,33.86,-103.11,67
88114,STANDARD,0,Crossroads,NM,Lea County,America/Denver,US,33.51,-103.33,18
88115,PO BOX,0,Dora,NM,Roosevelt County,America/Denver,US,33.93,-103.35,118
88116,STANDARD,0,Elida,NM,Roosevelt County,America/Denver,US,33.94,-103.65,300
88118,STANDARD,0,Floyd,NM,Roosevelt County,America/Denver,US,34.21,-103.54,165
88119,STANDARD,0,Fort Sumner,NM,De Baca County,America/Denver,US,34.47,-104.23,1350
88120,STANDARD,0,Grady,NM,Curry County,America/Denver,US,34.82,-103.31,216
88121,STANDARD,0,House,NM,Quay County,America/Denver,US,34.64,-103.9,89
88122,PO BOX,0,Kenna,NM,Roosevelt County,America/Denver,US,33.84,-103.77,0
88123,STANDARD,0,Lingo,NM,Roosevelt County,America/Denver,US,33.78,-103.11,0
88124,STANDARD,0,Melrose,NM,Curry County,America/Denver,US,34.42,-103.62,800
88125,STANDARD,0,Milnesand,NM,Roosevelt County,America/Denver,US,33.64,-103.33,27
88126,STANDARD,0,Pep,NM,Roosevelt County,America/Denver,US,33.81,-103.37,55
88130,STANDARD,0,Portales,NM,Roosevelt County,America/Denver,US,34.18,-103.34,13820
88132,STANDARD,0,Rogers,NM,Roosevelt County,America/Denver,US,33.98,-103.23,130
88133,STANDARD,0,Saint Vrain,NM,Curry County,America/Denver,US,34.41,-103.48,27
88134,STANDARD,0,Taiban,NM,De Baca County,America/Denver,US,34.44,-104,59
88135,STANDARD,0,Texico,NM,Curry County,America/Denver,US,34.38,-103.05,1390
88136,STANDARD,0,Yeso,NM,De Baca County,America/Denver,US,34.43,-104.6,54
88201,STANDARD,0,Roswell,NM,Chaves County,America/Denver,US,33.64,-104.38,20640
88202,PO BOX,0,Roswell,NM,Chaves County,America/Denver,US,33.37,-104.52,3359
88203,STANDARD,0,Roswell,NM,Chaves County,America/Denver,US,33.33,-104.52,23380
88210,STANDARD,0,Artesia,NM,Eddy County,America/Denver,US,32.84,-104.43,15030
88211,PO BOX,0,Artesia,NM,Eddy County,America/Denver,US,32.84,-104.43,1863
88213,STANDARD,0,Caprock,NM,Lea County,America/Denver,US,33.39,-103.71,0
88220,STANDARD,0,Carlsbad,NM,Eddy County,America/Denver,US,32.4,-104.23,31360
88221,PO BOX,0,Carlsbad,NM,Eddy County,America/Denver,US,32.4,-104.23,1775
88230,STANDARD,0,Dexter,NM,Chaves County,America/Denver,US,33.19,-104.36,4140
88231,PO BOX,0,Eunice,NM,Lea County,America/Denver,US,32.44,-103.19,2685
88232,STANDARD,0,Hagerman,NM,Chaves County,America/Denver,US,33.11,-104.32,1820
88240,STANDARD,0,Hobbs,NM,Lea County,America/Denver,US,32.73,-103.16,34660
88241,PO BOX,0,Hobbs,NM,Lea County,America/Denver,US,32.73,-103.16,2750
88242,STANDARD,0,Hobbs,NM,Lea County,America/Denver,US,32.81,-103.16,6630
88244,UNIQUE,0,Hobbs,NM,Lea County,America/Denver,US,32.73,-103.16,0
88250,STANDARD,0,Hope,NM,Eddy County,America/Denver,US,32.81,-104.73,190
88252,STANDARD,0,Jal,NM,Lea County,America/Denver,US,32.11,-103.18,1880
88253,STANDARD,0,Lake Arthur,NM,Chaves County,America/Denver,US,32.99,-104.36,800
88254,PO BOX,0,Lakewood,NM,Eddy County,America/Denver,US,32.61,-104.45,136
88255,PO BOX,0,Loco Hills,NM,Eddy County,America/Denver,US,32.81,-103.97,96
88256,STANDARD,0,Loving,NM,Eddy County,America/Denver,US,32.28,-104.09,1570
88260,STANDARD,0,Lovington,NM,Lea County,America/Denver,US,32.94,-103.35,13970
88262,PO BOX,0,Mcdonald,NM,Lea County,America/Denver,US,33.12,-103.42,34
88263,PO BOX,0,Malaga,NM,Eddy County,America/Denver,US,32.22,-104.07,180
88264,STANDARD,0,Maljamar,NM,Lea County,America/Denver,US,32.85,-103.76,52
88265,STANDARD,0,Monument,NM,Lea County,America/Denver,US,32.62,-103.26,280
88267,STANDARD,0,Tatum,NM,Lea County,America/Denver,US,33.25,-103.31,890
88268,PO BOX,0,Whites City,NM,Eddy County,America/Denver,US,32.18,-104.38,16
88301,STANDARD,0,Carrizozo,NM,Lincoln County,America/Denver,US,33.64,-105.88,930
88310,STANDARD,0,Alamogordo,NM,Otero County,America/Denver,US,32.88,-105.95,28250
88311,PO BOX,0,Alamogordo,NM,Otero County,America/Denver,US,32.81,-105.99,1280
88312,STANDARD,0,Alto,NM,Lincoln County,America/Denver,US,33.44,-105.67,2070
88314,STANDARD,0,Bent,NM,Otero County,America/Denver,US,33.15,-105.88,237
88316,STANDARD,0,Capitan,NM,Lincoln County,America/Denver,US,33.54,-105.59,1710
88317,STANDARD,0,Cloudcroft,NM,Otero County,America/Denver,US,32.95,-105.73,1540
88318,STANDARD,0,Corona,NM,Lincoln County,America/Denver,US,34.24,-105.59,280
88321,STANDARD,0,Encino,NM,Torrance County,America/Denver,US,34.65,-105.45,154
88323,PO BOX,0,Fort Stanton,NM,Lincoln County,America/Denver,US,33.49,-105.53,41
88324,STANDARD,0,Glencoe,NM,Lincoln County,America/Denver,US,33.4,-105.44,112
88325,PO BOX,0,High Rolls Mountain Park,NM,Otero County,America/Denver,US,32.86,-105.86,896
88330,STANDARD,0,Holloman Air Force Base,NM,Otero County,America/Denver,US,32.84,-106.08,3350
88336,STANDARD,0,Hondo,NM,Lincoln County,America/Denver,US,33.38,-105.27,220
88337,STANDARD,0,La Luz,NM,Otero County,America/Denver,US,32.97,-105.93,2110
88338,PO BOX,0,Lincoln,NM,Lincoln County,America/Denver,US,33.49,-105.38,138
88339,STANDARD,0,Mayhill,NM,Otero County,America/Denver,US,32.88,-105.47,560
88340,STANDARD,0,Mescalero,NM,Otero County,America/Denver,US,33.15,-105.79,3350
88341,STANDARD,0,Nogal,NM,Lincoln County,America/Denver,US,33.55,-105.7,470
88342,PO BOX,0,Orogrande,NM,Otero County,America/Denver,US,32.39,-106.11,15
88343,PO BOX,0,Picacho,NM,Lincoln County,America/Denver,US,33.35,-105.14,36
88344,STANDARD,0,Pinon,NM,Otero County,America/Denver,US,32.61,-105.39,124
88345,STANDARD,0,Ruidoso,NM,Lincoln County,America/Denver,US,33.35,-105.68,4400
88346,STANDARD,0,Ruidoso Downs,NM,Lincoln County,America/Denver,US,33.33,-105.6,2520
88347,STANDARD,0,Sacramento,NM,Otero County,America/Denver,US,32.79,-105.56,60
88348,STANDARD,0,San Patricio,NM,Lincoln County,America/Denver,US,33.4,-105.32,300
88349,PO BOX,0,Sunspot,NM,Otero County,America/Denver,US,32.78,-105.8,67
88350,PO BOX,0,Timberon,NM,Otero County,America/Denver,US,32.63,-105.69,225
88351,STANDARD,0,Tinnie,NM,Lincoln County,America/Denver,US,33.55,-105.09,107
88352,STANDARD,0,Tularosa,NM,Otero County,America/Denver,US,33.07,-106.02,3720
88353,PO BOX,0,Vaughn,NM,Guadalupe County,America/Denver,US,34.6,-105.21,355
88354,STANDARD,0,Weed,NM,Otero County,America/Denver,US,32.8,-105.51,125
88355,PO BOX,0,Ruidoso,NM,Lincoln County,America/Denver,US,33.36,-105.67,3709
88401,STANDARD,0,Tucumcari,NM,Quay County,America/Denver,US,35.16,-103.72,4940
88410,STANDARD,0,Amistad,NM,Union County,America/Denver,US,35.91,-103.15,112
88411,STANDARD,0,Bard,NM,Quay County,America/Denver,US,35.14,-103.15,61
88414,STANDARD,0,Capulin,NM,Union County,America/Denver,US,36.78,-104,63
88415,STANDARD,0,Clayton,NM,Union County,America/Denver,US,36.45,-103.17,2160
88416,PO BOX,0,Conchas Dam,NM,San Miguel County,America/Denver,US,35.29,-104.19,149
88417,STANDARD,0,Cuervo,NM,Guadalupe County,America/Denver,US,35.03,-104.4,33
88418,STANDARD,0,Des Moines,NM,Union County,America/Denver,US,36.76,-103.83,280
88419,STANDARD,0,Folsom,NM,Union County,America/Denver,US,36.84,-103.91,202
88421,STANDARD,0,Garita,NM,San Miguel County,America/Denver,US,35.35,-104.48,67
88422,STANDARD,0,Gladstone,NM,Union County,America/Denver,US,36.35,-103.99,36
88424,STANDARD,0,Grenville,NM,Union County,America/Denver,US,36.59,-103.61,138
88426,STANDARD,0,Logan,NM,Quay County,America/Denver,US,35.36,-103.44,1010
88427,STANDARD,0,Mcalister,NM,Quay County,America/Denver,US,34.77,-103.77,102
88430,STANDARD,0,Nara Visa,NM,Quay County,America/Denver,US,35.6,-103.09,161
88431,STANDARD,0,Newkirk,NM,Guadalupe County,America/Denver,US,35.17,-104.27,52
88433,STANDARD,0,Quay,NM,Quay County,America/Denver,US,34.93,-103.76,0
88434,STANDARD,0,San Jon,NM,Quay County,America/Denver,US,35.11,-103.32,290
88435,STANDARD,0,Santa Rosa,NM,Guadalupe County,America/Denver,US,34.94,-104.67,2300
88436,STANDARD,0,Sedan,NM,Union County,America/Denver,US,36.14,-103.13,205
88439,STANDARD,0,Trementina,NM,San Miguel County,America/Denver,US,35.47,-104.52,24
88510,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88511,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88512,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88513,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88514,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88515,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88516,PO BOX,1,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88517,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88518,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88519,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88520,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88521,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88523,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88524,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88525,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88526,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88527,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88528,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88529,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88530,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88531,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88532,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88533,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88534,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88535,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88536,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88538,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88539,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88540,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88541,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88542,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88543,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88544,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88545,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88546,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88547,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88548,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88549,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88550,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88553,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88554,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88555,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88556,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88557,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88558,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88559,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88560,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88561,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88562,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
88563,PO BOX,0,El Paso,TX,El Paso County,America/Denver,US,31.84,-106.43,0
